,Unnamed: 0.1,Unnamed: 0,id,author,title,location,city,price,no_of_bedrooms,no_of_bathrooms,no_of_floor,parking_area,facing_side,built_date,area1,area2,area3,area_formating,road_width,purpose,property_type,latitude,longitude
534,534,534,535,1,"Land For Sale In Budhanilkantha, Kathmandu","ganesh chowk, Budhanilkantha, Kathmandu",Kathmandu,3200000.0,0,0,0.0,0,East,01/01/2076,1.0,6.0,0.0,HM,13 Feet ,RT,L,85.3519608,27.760853
535,535,535,536,1,"House For Rent In Gairidhara, Kathmandu","Goma Petrol Pump, Gairidhara, Kathmandu",Kathmandu,250000.0,18,5,2.0,0,North East,01/01/2076,0.0,6.0,0.0,HM,13 Feet ,RT,H,85.3278347,27.7177295
536,536,536,537,1,"Land For Sale In Basbari : Land For Sale In Basbari, Kathmandu","Basbari, Basbari, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,North,01/01/2076,0.0,6.0,0.0,HM,20 Feet ,RT,L,85.345039,27.741083
537,537,537,538,1,"Hattigauda Ma Sasto Jagga Bikrima : Land For Sale In Budhanilkantha, Kathmandu","hattigauda, Budhanilkantha, Kathmandu",Kathmandu,2300000.0,0,0,0.0,0,East,01/01/2076,0.0,6.0,0.0,HM,13 Feet,RT,L,85.3494611,27.7569408
538,538,538,539,1,"Furnished Office With MOE Consultancy License : Office Space For Sale In Chabahil, Kathmandu","Kumari building, Chabahil, Kathmandu",Kathmandu,2000000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,0.0,HM,20 Feet ,SL,H,85.3465263,27.7146977
539,539,539,540,1,"Land On Sale In Nagarkot : Land For Sale In Nagarkot, Bhaktapur","hari guru marga, Nagarkot, Bhaktapur",Bhaktapur,400000.0,0,0,0.0,0,North West,01/01/2076,0.0,8.0,0.0,HM,400 Feet ,RT,L,85.352801,27.712746
540,540,540,541,1,"7.5 Dhur Land At Hetauda : Land For Sale In Hetauda, Makwanpur","Hetauda, Bhairab Road, Milan marg, Hetauda, Makwanpur",Makwanpur,1100000.0,0,0,0.0,0,South,01/01/2076,0.0,8.0,0.0,TE,20 Feet ,RT,L,85.0122852,27.4429809
541,541,541,542,1,"Budhanilkantha Chapali Home For Sale : House For Sale In Chapali, Kathmandu","Na, Chapali, Kathmandu",Kathmandu,42000000.0,7,6,3.0,3,East,01/01/2076,1.0,8.0,0.0,HM,13 Feet ,SL,H,85.3656159,27.7622384
542,542,542,543,1,"House For Rent In Paknajol, Kathmandu","538 Paknajol Marg, Paknajol, Kathmandu",Kathmandu,300000.0,18,4,5.0,0,West,01/01/2045,1.0,9.0,0.0,HM,18 Feet ,RT,H,85.3069725,27.7045198
543,543,543,544,1,"16ana Land At Tokha : Land For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,North East,01/01/2045,1.0,8.0,0.0,HM,0 Feet,RT,L,85.333333,27.75
544,544,544,545,1,"Land : Land For Sale In Pepsicola, Kathmandu","pepsicola, Pepsicola, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,East,01/01/2045,1.0,9.0,0.0,HM,13 Feet ,RT,L,85.3649,27.69173
545,545,545,546,1,"Attractive Flat For Rent : Apartment For Rent In Dhapakhel, Lalitpur","CIVIL HOMES DHAPHAKEL, Dhapakhel, Lalitpur",Lalitpur,30000.0,2,1,0.0,1,East,01/01/2045,1.0,8.0,0.0,HM,11 Meter ,RT,H,85.27145,27.685915
546,546,546,547,1,"Imadol Ko 20 Feet Ko Batoko Ghar Bikrima : House For Sale In Imadol, Lalitpur","imadol -4 lalitpur, Imadol, Lalitpur",Lalitpur,19000000.0,4,3,3.0,2,West,01/01/2076,1.0,7.0,0.0,HM,0 Feet ,SL,H,85.3373779,27.6490399
547,547,547,548,1,"House For Sale In Gwarko, Lalitpur","Gwarko Colony, Gwarko, Lalitpur",Lalitpur,21000000.0,3,2,2.5,1,South,01/01/2076,1.0,7.0,0.0,HM,13 Feet ,SL,H,78.418796,24.692493
548,548,548,549,1,"Brand New 3 BHK : Apartment For Rent In Balkumari, Lalitpur","Westar Apartment, Balkumari, Lalitpur",Lalitpur,50000.0,3,2,9.0,0,East,01/01/2076,1.0,7.0,0.0,HM,20 Feet ,RT,H,0.0,0.0
549,549,549,550,1,"Land For Rent : Land For Rent In Naxal, Kathmandu","Gairidhara, Naxal, Kathmandu",Kathmandu,200000.0,0,0,0.0,0,South East,01/01/2076,1.0,8.0,0.0,HM,20 Feet ,RT,H,85.33218,27.70704
550,550,550,551,1,"Office Space For Rent : Office Space For Rent In Naxal, Kathmandu","Nagpokhari, Naxal, Kathmandu",Kathmandu,110.0,0,0,3.0,0,East,01/01/2076,1.0,10.0,0.0,HM,16 Feet ,RT,H,85.3287033,27.7126782
551,551,551,552,1,"House For Rent : House For Rent In Budhanilkantha, Kathmandu","budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,100000.0,3,4,2.0,1,North,01/01/2076,0.0,7.0,0.0,HM,15 Feet ,RT,H,85.363258,27.777309
552,552,552,553,1,"Office Space For Rent : Office Space For Rent In Naxal, Kathmandu","Bhimsen Marg, hadigaon, Naxal, Kathmandu",Kathmandu,160.0,0,0,0.0,0,North East,01/01/2076,0.0,8.0,0.0,HM,0 Feet,RT,H,85.32832,27.7156
553,553,553,554,1,"House For Rent : House For Rent In Ratopul, Kathmandu","Siphal, Ratopul, Kathmandu",Kathmandu,350000.0,0,0,5.0,0,South,01/01/2076,0.0,10.0,0.0,HM,15 Feet ,RT,H,85.340977,27.71136
554,554,554,555,1,"Land On Sale : Land For Sale In Soltimode, Kathmandu","Chauni Road, Soltimode, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,North East,01/01/2076,0.0,8.0,0.0,HM,15 Feet,RT,L,85.33218,27.70704
555,555,555,556,1,"House For Rent : House For Rent In Sinamangal, Kathmandu","sinamangal, Sinamangal, Kathmandu",Kathmandu,200000.0,4,3,3.0,2,South East,01/01/2076,0.0,1.0,0.0,HM,15 Feet ,RT,H,85.3531429,27.6956655
556,556,556,557,1,"Land On Sale : Land For Sale In Boudha, Kathmandu","Tinchuli Chowk, Boudha, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,South East,01/01/2076,0.0,0.0,0.0,HM,15 Feet ,RT,L,85.37154,27.73108
557,557,557,558,1,"House For Rent : House For Rent In Boudha, Kathmandu","Arunima Education Foundation, Boudha, Kathmandu",Kathmandu,150000.0,0,0,5.0,2,South West,01/01/2076,0.0,0.0,0.0,HM,0 Feet,RT,H,0.0,0.0
558,558,558,559,1,"Land For Rent : Land For Rent In Gyaneshwor, Kathmandu","Kamalpokhari, Gyaneshwor, Kathmandu",Kathmandu,1200000.0,0,0,0.0,0,North East,01/01/2067,0.0,0.0,0.0,HM,20 Feet ,RT,H,85.3206,27.70169
559,559,559,560,1,"Land For Rent : Land For Rent In Maharajgunj, Kathmandu","Sankha Park, Maharajgunj, Kathmandu",Kathmandu,250000.0,0,0,0.0,0,South East,01/01/2067,0.0,0.0,0.0,HM,16 Feet ,RT,H,85.34266,27.73248
560,560,560,561,1,"Office Space For Rent In Thamel, Kathmandu","Thamel, Thamel, Kathmandu",Kathmandu,120000.0,12,0,3.0,2,North West,01/01/2067,0.0,0.0,0.0,HM,15 Feet ,RT,H,85.3140724,27.7079009
561,561,561,562,1,"Office Space For Rent : Office Space For Rent In Maharajgunj, Kathmandu","Teaching Hospital, Maharajgunj, Kathmandu",Kathmandu,130000.0,12,0,3.0,3,North East,01/01/2067,0.0,0.0,0.0,HM,16 Feet ,RT,H,85.290253,27.675729
562,562,562,563,1,"House For Rent : House For Rent In Lazimpat, Kathmandu","Nil sarswotisthan, Lazimpat, Kathmandu",Kathmandu,150000.0,8,3,3.0,2,North East,01/01/2067,0.0,0.0,0.0,HM,16 Feet,RT,H,0.0,0.0
563,563,563,564,1,"Land On Sale : Land For Sale In Budhanilkantha, Kathmandu","Ganesh Chowk, Budhanilkantha, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,North East,01/01/2067,0.0,0.0,0.0,HM,15 Feet ,RT,L,85.3519608,27.760853
564,564,564,565,1,"Colony House On Rent : House For Rent In Basbari, Kathmandu","Basbari, Basbari, Kathmandu",Kathmandu,150000.0,4,4,3.0,1,South,01/01/2067,0.0,0.0,0.0,HM,16 Feet,RT,H,85.345039,27.741083
565,565,565,566,1,"Basundhara Bungalow For Sale : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,85000000.0,7,8,3.0,4,East,01/01/2067,1.0,0.0,0.0,HM,14 Feet ,SL,H,85.3326175,27.7422381
566,566,566,567,1,"Land At Ramkot : Land For Sale In Ramkot, Kathmandu","green village, Ramkot, Kathmandu",Kathmandu,13000000.0,0,0,0.0,0,South East,01/01/2076,1.0,0.0,0.0,HM,13 Feet ,RT,L,85.262594,27.66576
567,567,567,568,1,"Polting Land At Dahachowk : Land For Sale In Dahachowk, Khahare, Kathmandu","dahachowk, Dahachowk, khahare, Kathmandu",Kathmandu,1050000.0,0,0,0.0,0,South,01/01/2076,1.0,0.0,0.0,HM,13 Feet ,RT,L,85.33218,27.70704
568,568,568,569,1,"House For Rent : Business For Rent In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu",Kathmandu,80000.0,13,0,4.0,0,East,01/01/2076,1.0,0.0,0.0,HM,13 Feet,RT,H,85.3149961,27.7346108
569,569,569,570,1,"Beautiful House On Rent : Office Space For Rent In Khusibu, Kathmandu","medical chowk, Khusibu, Kathmandu",Kathmandu,370000.0,17,17,4.0,0,North East,01/01/2076,1.0,4.0,0.0,HM,20 Feet ,RT,H,85.313773,27.709085
570,570,570,571,1,"Plotting Land For Sale At Gumti Chowk : Land For Sale In Budhanilkantha, Kathmandu","gumti chowk, Budhanilkantha, Kathmandu",Kathmandu,2600000.0,0,0,0.0,0,East,01/01/2075,1.0,4.0,0.0,HM,22 Feet ,RT,L,85.33218,27.70704
571,571,571,572,1,"Full Furnished House On Rent : House For Rent In Lazimpat, Kathmandu","uttar dokha, Lazimpat, Kathmandu",Kathmandu,150000.0,4,4,3.0,2,North East,01/01/2075,1.0,4.0,0.0,HM,13 Feet,RT,H,85.33218,27.70704
572,572,572,573,1,"House On SALE!! : House For Sale In Kapan, Kathmandu","Kapan height, Kapan, Kathmandu",Kathmandu,17000000.0,8,3,10.0,2,North,01/01/2075,1.0,4.0,0.0,HM,10 Feet ,SL,H,85.352258,27.733587
573,573,573,574,1,"2.5 Storey New : House For Sale In Gothatar, Kathmandu","Buddhachwok, Gothatar, Kathmandu",Kathmandu,18500000.0,3,3,2.5,1,East,01/01/2075,1.0,4.0,0.0,HM,14 Feet ,SL,H,85.369821,27.703253
574,574,574,575,1,"Land For Sale In Budhanilkantha, Kathmandu","deuba chowk, Budhanilkantha, Kathmandu",Kathmandu,3200000.0,0,0,0.0,0,East,01/01/2076,1.0,0.0,0.0,HM,13 Feet,RT,L,85.3611288,27.7748587
575,575,575,576,1,"Akasedharama Naya Ghar : House For Sale In Kapan, Kathmandu","Na, Kapan, Kathmandu",Kathmandu,17000000.0,4,5,3.0,1,West,01/01/2076,1.0,0.0,0.0,HM,16 Feet ,SL,H,85.3396075,27.7412609
576,576,576,577,1,"12 Ropani Land Is On Sale. : Land For Sale In Nirmal Pokhari, Pokhara","BharatPokhari-33, Nirmal Pokhari, Pokhara",Pokhara,2500000.0,0,0,0.0,0,North,01/01/2076,1.0,0.0,0.0,HM,13 Feet ,RT,L,83.99363,28.208803
577,577,577,578,1,"Budhanilkantha Mandikatar Height Home : House For Sale In Mandikatar, Kathmandu","Na, Mandikatar, Kathmandu",Kathmandu,32500000.0,8,6,3.0,1,South East,01/01/2076,1.0,0.0,0.0,HM,20 Feet ,SL,H,85.33218,27.70704
578,578,578,579,1,"Budhanilkantha Family Bungalow : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,29800000.0,5,5,3.0,2,East,01/01/2076,1.0,2.0,0.0,HM,15 Feet ,SL,H,85.363258,27.777309
579,579,579,580,1,"30 Ropani Land For Sale. : Land For Sale In Nirmal Pokhari, Pokhara","Nirmal Pokhari-21, Nirmal Pokhari, Pokhara",Pokhara,2500000.0,0,0,0.0,0,South,01/01/2076,0.0,2.0,0.0,HM,20 Feet ,RT,L,78.344161,19.091748
580,580,580,581,1,"Beautiful Semi Bungalow For Sale : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,33500000.0,5,5,3.0,1,North West,01/01/2076,0.0,2.0,0.0,HM,14 Feet ,SL,H,85.3494691,27.7569277
581,581,581,582,1,"House For Sale At Bhangal Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Sundar Basti Bhangal, Budhanilkantha, Kathmandu",Kathmandu,29900000.0,7,6,3.0,2,South West,01/01/2019,0.0,2.0,0.0,HM,20 Feet ,SL,H,0.0,0.0
582,582,582,583,1,"New Homes At Basundhara Chauki : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,49000000.0,6,6,3.0,2,South,01/01/2074,0.0,2.0,0.0,HM,14 Feet ,SL,H,85.3326175,27.7422381
583,583,583,584,1,"Brand New : House For Sale In Buddhanagar, Kathmandu","buddhanagar, Buddhanagar, Kathmandu",Kathmandu,29900000.0,5,3,2.5,1,South,01/01/2076,0.0,2.0,0.0,HM,10 Feet ,SL,H,85.326482,27.687341
584,584,584,585,1,"Grandy Home : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,21000000.0,6,6,3.0,1,East,01/01/2074,0.0,2.0,0.0,HM,13 Feet ,SL,H,85.333333,27.75
585,585,585,586,1,"Golfutar Height Bungalow : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,100000000.0,6,6,3.0,5,East,01/01/2069,0.0,2.0,0.0,HM,13 Feet ,SL,H,85.3620744,27.776716
586,586,586,587,1,"Ganeschok Home : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,45000000.0,5,5,3.0,1,North,01/01/2076,0.0,2.0,0.0,HM,13 Feet ,SL,H,85.3494691,27.7569277
587,587,587,588,1,"Beautiful Shaped Land Italitar Hattigauda : Land For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,East,01/01/2076,0.0,3.0,0.0,HM,15 Feet ,RT,L,85.3494691,27.7569277
588,588,588,589,1,"Grandy Tokhama Naya Ghar : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,33500000.0,6,6,3.0,1,South East,01/01/2076,0.0,1.0,0.0,HM,14 Feet ,SL,H,85.333333,27.75
589,589,589,590,1,"Hattigauda Brand New Semi Bungalow : House For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,28500000.0,5,5,3.0,1,North,01/01/2076,0.0,54.0,0.0,HM,15 Feet ,SL,H,85.3494691,27.7569277
590,590,590,591,1,"Basundhara Indreni Colony Home : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,50000000.0,5,5,3.0,3,East,01/01/2071,0.0,4.0,0.0,HM,16 Feet ,SL,H,85.3326175,27.7422381
591,591,591,592,1,"Nayabazar Home : House For Sale In Naya Bazar, Kathmandu","Na, Naya Bazar, Kathmandu",Kathmandu,35000000.0,5,5,3.0,2,East,01/01/2069,0.0,5.0,0.0,HM,20 Feet ,SL,H,83.9912338,28.222956
592,592,592,593,1,"Pasikot Bungalow : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,49000000.0,5,5,3.0,2,West,01/01/2076,0.0,5.0,0.0,HM,13 Feet ,SL,H,85.363258,27.777309
593,593,593,594,1,"7 Ana Bungalow Urgent For Sale : House For Sale In Thulo Bharyang, Kathmandu","Na, Thulo Bharyang, Kathmandu",Kathmandu,39000000.0,5,5,3.0,3,East,01/01/2070,0.0,6.0,0.0,HM,15 Feet ,SL,H,85.2869099,27.7197605
594,594,594,595,1,"Dhumbarahi 32 Ana Land : Land For Sale In Dhumbarahi, Kathmandu","Na, Dhumbarahi, Kathmandu",Kathmandu,6500000.0,0,0,0.0,0,East,01/01/2074,0.0,5.0,0.0,HM,20 Feet ,RT,L,85.34367247,27.73203045
595,595,595,596,1,"Grandy Home : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,29000000.0,6,6,3.0,1,East,01/01/2074,0.0,4.0,0.0,HM,13 Feet ,SL,H,85.333333,27.75
596,596,596,597,1,"Hattigaudama Brand New Family Bungalows : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,44500000.0,5,5,3.0,1,South,01/01/2076,1.0,8.0,0.0,HM,16 Feet ,SL,H,85.363258,27.777309
597,597,597,598,1,"Maharajganj Lands : Land For Sale In Maharajgunj, Kathmandu","Na, Maharajgunj, Kathmandu",Kathmandu,5500000.0,0,0,0.0,0,South,01/01/2076,1.0,5.0,0.0,HM,15 Feet ,RT,L,85.330054,27.7339788
598,598,598,599,1,"Golfutar 8 Ana For Sale : Land For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,3700000.0,0,0,0.0,0,East,01/01/2076,1.0,4.0,0.0,HM,16 Feet ,RT,L,85.3620744,27.776716
599,599,599,600,1,"Basundhara Beautiful Bungalow : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,29800000.0,5,5,3.0,1,East,01/01/2076,1.0,5.0,0.0,HM,16 Feet ,SL,H,85.3326175,27.7422381
600,600,600,601,1,"Baluwatar 16 Ana Land : Land For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu",Kathmandu,5700000.0,0,0,0.0,0,East,01/01/2076,1.0,6.0,0.0,HM,12 Feet ,RT,L,85.34367247,27.73203045
601,601,601,602,1,"Jorpati Daachi Plotting Land : Land For Sale In Jorpati, Kathmandu","Na, Jorpati, Kathmandu",Kathmandu,1250000.0,0,0,0.0,0,East,01/01/2076,1.0,5.0,0.0,HM,20 Feet ,RT,L,85.3577542,27.7201034
602,602,602,603,1,"3.5 Ana Land On Sale In Kalanki : Land For Sale In Chandragiri, Kathmandu","Bishnudevi , Kalanki, Chandragiri, Kathmandu",Kathmandu,2000000.0,0,0,0.0,0,South East,01/01/2076,1.0,4.0,0.0,HM,12 Feet ,RT,L,85.22053,27.6921
603,603,603,604,1,"Sale-Imperial Apartment Sanepa : Apartment For Sale In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,45000000.0,3,2,13.0,1,South,01/01/2015,1.0,5.0,0.0,HM,20 Feet ,SL,H,85.3051536,27.6914692
604,604,604,605,1,"५ रोपनी, १८ लाख प्रति आना, चोभार/ : Land For Sale In Machhegaun, Kirtipur","Chobhar, Machhegaun, Kirtipur",Kirtipur,1800000.0,0,0,0.0,0,South,01/01/2075,1.0,5.0,0.0,HM,20 Feet ,RT,L,85.29136,27.6665
605,605,605,606,1,"टुक्रा जग्गा चोभार हाइट मा बिक्रीमा : Land For Sale In Machhegaun, Kirtipur","Chobhar Height, Machhegaun, Kirtipur",Kirtipur,2000000.0,0,0,0.0,0,East,01/01/2075,1.0,4.0,0.0,HM,13 Feet ,RT,L,0.0,0.0
606,606,606,607,1,"Land For Sale In Bardibas, Mahottari","Sindhuli, Ratmata, Bardibas, Mahottari",Mahottari,220000.0,0,0,0.0,0,East,01/01/2075,1.0,4.0,0.0,TE,6 Meter ,RT,L,85.917733,27.207774
607,607,607,608,1,"Attractive Land For Rent - Suitable For Factory : Land For Rent In Bhadrapur, Jhapa","Sangam Marga, Bhadrapur, Jhapa",Jhapa,200000.0,0,0,0.0,0,North West,01/01/2075,1.0,2.0,0.0,TE,20 Feet ,RT,H,88.09436,26.54404
608,608,608,609,1,"Land At Simara Bazar : Land For Sale In Nijghadh, Bara","Simara Bazar, Nijghadh, Bara",Bara,280000.0,0,0,0.0,0,East,01/01/2075,1.0,2.0,0.0,TE,0 Feet ,RT,L,-79.220485,-7.889611
609,609,609,610,1,"Flat For Rent In Imadol, Lalitpur","OCHHU height, Imadol, Lalitpur",Lalitpur,15000.0,2,1,3.0,0,South East,01/01/2075,2.0,1.0,0.0,HM,14 Feet ,RT,H,85.344299,27.666822
610,610,610,611,1,"Brand New : House For Sale In Bhimsengola, Baneshwor, Kathmandu","Bhimsengola, Bhimsengola, Baneshwor, Kathmandu",Kathmandu,38700000.0,6,5,3.0,3,East,01/01/2076,2.0,2.0,0.0,HM,15 Feet ,SL,H,85.345964,27.698521
611,611,611,612,1,"Brand New House On Sale At Bhimsengola : House For Sale In Old Baneshwor, Kathmandu","Bhimsengola, Old Baneshwor, Kathmandu",Kathmandu,39000000.0,6,5,3.0,3,East,01/01/2019,2.0,1.0,0.0,HM,13 Feet ,SL,H,85.343243,27.70033
612,612,612,613,1,"Dhapakhel : Land For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur",Lalitpur,1200000.0,0,0,0.0,0,South East,01/01/2072,2.0,2.0,0.0,HM,20 Feet ,RT,L,85.3343502,27.638895
613,613,613,614,1,"House For Sale In Syuchatar, Kathmandu","Green Village Society, Syuchatar, Kathmandu",Kathmandu,15000000.0,4,2,1.5,1,South,01/01/2072,2.0,3.0,0.0,HM,18 Feet ,SL,H,85.262594,27.66576
614,614,614,615,1,"Commercial Building : House For Sale In Thulo Bharyang, Kathmandu","Nearby ekdhara chwok, Thulo Bharyang, Kathmandu",Kathmandu,155000000.0,9,6,5.5,31,North,01/01/2075,2.0,2.0,0.0,HM,20 Feet ,SL,H,0.0,0.0
615,615,615,616,1,"2 Storey Beautiful House For Sale At Tinkune : House For Sale In Tinkune, Kathmandu","Subidhanagar,Tinkune, Tinkune, Kathmandu",Kathmandu,32500000.0,4,3,2.0,4,East,01/01/2075,2.0,1.0,0.0,HM,11 Feet ,SL,H,85.348817,27.685496
616,616,616,617,1,"Luxurious Bungalow : House For Sale In Dhobighat, Lalitpur","Dhobighat, Dhobighat, Lalitpur",Lalitpur,90000000.0,4,2,2.5,3,South,01/01/2075,1.0,2.0,0.0,HM,16 Feet ,SL,H,85.3069402,27.6745083
617,617,617,618,1,"2BHK FLAT ON RENT AT BALAJU BORATAR (NEAR BANASTHALI KHARIBOT) : House For Rent In Balaju, Kathmandu","Balaju, Kathmandu, Balaju, Kathmandu",Kathmandu,15000.0,2,1,0.0,1,North,01/01/2019,1.0,1.0,0.0,HM,13 Feet ,RT,H,85.30136132,27.7251531
618,618,618,619,1,"Hattiban Height : House For Rent In Hattiban, Lalitpur","Setipakha, Hattiban, Lalitpur",Lalitpur,150000.0,5,3,3.0,1,East,01/01/2012,1.0,0.0,0.0,HM,17 Meter ,RT,H,85.338729,27.644733
619,619,619,620,1,"Land In Chabahil For Sale : Land For Sale In Chabahil, Kathmandu","Ganeshthan Temple, Chabahil, Kathmandu",Kathmandu,4500000.0,0,0,0.0,0,East,01/01/2074,1.0,3.0,0.0,HM,15 Feet ,RT,L,85.311985,27.702047
620,620,620,621,1,"New House On Sale In Imadol Height : House For Sale In Imadol, Lalitpur","Ochu Height, Imadol, Lalitpur",Lalitpur,19000000.0,0,4,3.0,1,South East,01/01/2074,1.0,2.0,0.0,HM,13 Feet ,SL,H,85.34436,27.66817
621,621,621,622,1,"2.5 Storey : House For Sale In Sitapaila, Kathmandu","near Aadeshwor Planning, Sitapaila, Kathmandu",Kathmandu,21000000.0,6,5,2.5,1,East,01/01/2076,1.0,6.0,0.0,HM,14 Feet ,SL,H,85.27345,27.7182
622,622,622,623,1,"House For Sale In Imadol, Lalitpur","Opposite of green hill city, Imadol, Lalitpur",Lalitpur,21500000.0,5,3,2.5,1,South,01/01/2076,1.0,5.0,0.0,HM,20 Feet ,SL,H,85.34436,27.66817
623,623,623,624,1,"House For Sale In Imadol, Lalitpur","Opposite of Green Hill city, Imadol, Lalitpur",Lalitpur,22500000.0,6,3,2.5,1,South,01/01/2076,1.0,4.0,0.0,HM,20 Feet ,SL,H,85.34436,27.66817
624,624,624,625,1,"Royal Durbar Style Classical Bungalow At Golfutar, Budhanilkantha : House For Sale In Golfutar, Kathmandu","Golfutar, Budhanilkantha, Golfutar, Kathmandu",Kathmandu,35000000.0,4,4,2.0,2,East,01/01/2076,1.0,5.0,0.0,HM,20 Feet ,SL,H,85.3455463,27.7513034
625,625,625,626,1,"14 Anna 5 Bhk Bungalow For Sale Mandikatar Height Near Hams Hospital : House For Sale In Mandikatar, Kathmandu","Mandikatar Height Near Hams Hospital, Mandikatar, Kathmandu",Kathmandu,60000000.0,5,4,2.0,2,East,01/01/2076,1.0,4.0,0.0,HM,16 Feet ,SL,H,85.33218,27.70704
626,626,626,627,1,"Attractive 11 Anna House For Sale At Dhumbarahi, Inside Ring Road. : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Inside Ring Road, Dhumbarahi, Kathmandu",Kathmandu,75000000.0,0,4,2.0,0,East,01/01/2076,1.0,8.0,0.0,HM,18 Feet ,SL,H,85.33218,27.70704
627,627,627,628,1,"House For Sale In Basundhara, Kathmandu","Basundhara, Shree Tol, Basundhara, Kathmandu",Kathmandu,36500000.0,4,3,2.0,1,East,01/01/2076,1.0,7.0,0.0,HM,15 Feet ,SL,H,85.3372888,27.7405909
628,628,628,629,1,"5 Anna Fully Furnished Bungalow For Sale At Hattigauda, Very Near Highway. : House For Sale In Hattigauda, Kathmandu","Hattigauda, Near Highway, Hattigauda, Kathmandu",Kathmandu,37500000.0,4,3,2.0,1,South East,01/01/2076,1.0,8.0,0.0,HM,15 Feet ,SL,H,85.33218,27.70704
629,629,629,630,1,"8, 9 And 10 Anna Plot Of Land For Sale At Budhanilkantha Inside Siddhartha Colony. : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha Inside Siddhartha Colony, Budhanilkantha, Kathmandu",Kathmandu,3800000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,0.0,HM,16 Feet ,RT,L,85.33218,27.70704
630,630,630,631,1,"16 Anna Land For Sale At Baluwatar Near Alice Restaurant. : Land For Sale In Baluwatar, Kathmandu","Baluwatar Near Alice Restaurant, Baluwatar, Kathmandu",Kathmandu,5700000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,0.0,HM,15 Feet ,RT,L,0.0,0.0
631,631,631,632,1,"3.1 Anna Brand New House For Sale At Greenland Tokha Near Grande : House For Sale In Tokha, Kathmandu","Greenland Tokha Near Grande, Tokha, Kathmandu",Kathmandu,25000000.0,4,3,2.0,1,East,01/01/2076,0.0,9.0,0.0,HM,12 Feet ,SL,H,0.0,0.0
632,632,632,633,1,"2 Modern Bungalows For Sale At Greenland. : House For Sale In Tokha, Kathmandu","Greenland, Tokha, Kathmandu",Kathmandu,38500000.0,0,4,2.0,3,East,01/01/2076,0.0,7.0,0.0,HM,16 Feet ,SL,H,85.32385863,27.74673355
633,633,633,634,1,"East Facing 6 Anna Land At Rudreshwor, Budhanilkantha, (Road - 20 Ft.) : Land For Sale In Budhanilkantha, Kathmandu","Rudreshwor, Budhanilkantha, (road - 20 Ft.), Budhanilkantha, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,South East,01/01/2076,0.0,6.0,0.0,HM,20 Feet ,RT,L,85.32834,27.68969
634,634,634,635,1,"Brand New House For Sale At Bhangal, Budhanilkantha In 20 Feet Road. : House For Sale In Budhanilkantha, Kathmandu","Bhangal sangyukta buspark , budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,24000000.0,4,3,2.0,1,East,01/01/2076,0.0,6.0,0.0,HM,14 Feet ,SL,H,0.0,0.0
